5.967288e+00 0.100000 4.050094e-12 1.000000e+00 1.000000e-15 1.160572e-13 1.000000e+00 1.277734e+11 1.422735e+03 5.336659e-11 
5.967288e+00 0.200000 1.228817e-11 1.000000e+00 1.000000e-15 8.078702e-13 1.000000e+00 3.191332e+10 8.746771e+02 1.605415e-10 
5.967288e+00 0.300000 2.352918e-11 1.000000e+00 1.000000e-15 2.513580e-12 1.000000e+00 1.417027e+10 6.595088e+02 3.051718e-10 
5.967288e+00 0.400000 3.731560e-11 1.000000e+00 1.000000e-15 5.623537e-12 1.000000e+00 7.963159e+09 5.404988e+02 4.808147e-10 
5.967288e+00 0.500000 5.337530e-11 1.000000e+00 1.000000e-15 1.049991e-11 1.000000e+00 5.091333e+09 4.636126e+02 6.835837e-10 
5.967288e+00 0.600000 7.151457e-11 1.000000e+00 1.000000e-15 1.748277e-11 1.000000e+00 3.532416e+09 4.092809e+02 9.106918e-10 
5.967288e+00 0.700000 9.160317e-11 1.000000e+00 1.000000e-15 2.690209e-11 1.000000e+00 2.592604e+09 3.685335e+02 1.160219e-09 
5.967288e+00 0.800000 1.135150e-10 1.000000e+00 1.000000e-15 3.906224e-11 1.000000e+00 1.983199e+09 3.366958e+02 1.430346e-09 
5.967288e+00 0.900000 1.371848e-10 1.000000e+00 1.000000e-15 5.427753e-11 1.000000e+00 1.565343e+09 3.110059e+02 1.720045e-09 
5.967288e+00 1.000000 1.625052e-10 1.000000e+00 1.000000e-15 7.281660e-11 1.000000e+00 1.266826e+09 2.897998e+02 2.027800e-09 
5.967288e+00 1.100000 1.894572e-10 1.000000e+00 1.000000e-15 9.499317e-11 1.000000e+00 1.045855e+09 2.719242e+02 2.353196e-09 
5.967288e+00 1.200000 2.179492e-10 1.000000e+00 1.000000e-15 1.210505e-10 1.000000e+00 8.779630e+08 2.566398e+02 2.694957e-09 
5.967288e+00 1.300000 2.479458e-10 1.000000e+00 1.000000e-15 1.512618e-10 1.000000e+00 7.473674e+08 2.433922e+02 3.052503e-09 
5.967288e+00 1.400000 2.794048e-10 1.000000e+00 1.000000e-15 1.858834e-10 1.000000e+00 6.437942e+08 2.317822e+02 3.425189e-09 
5.967288e+00 1.500000 3.122891e-10 1.000000e+00 1.000000e-15 2.251640e-10 1.000000e+00 5.602776e+08 2.215107e+02 3.812436e-09 
5.967288e+00 1.600000 3.465649e-10 1.000000e+00 1.000000e-15 2.693452e-10 1.000000e+00 4.919588e+08 2.123486e+02 4.213722e-09 
5.967288e+00 1.700000 3.821479e-10 1.000000e+00 1.000000e-15 3.185853e-10 1.000000e+00 4.354416e+08 2.041288e+02 4.627944e-09 
5.967288e+00 1.800000 4.191765e-10 1.000000e+00 1.000000e-15 3.733506e-10 1.000000e+00 3.879569e+08 1.966742e+02 5.056594e-09 
5.967288e+00 1.900000 4.574487e-10 1.000000e+00 1.000000e-15 4.336094e-10 1.000000e+00 3.478659e+08 1.899088e+02 5.497223e-09 
5.967288e+00 2.000000 4.969295e-10 1.000000e+00 1.000000e-15 4.995380e-10 1.000000e+00 3.137126e+08 1.837379e+02 5.949336e-09 
5.967288e+00 2.100000 5.378342e-10 1.000000e+00 1.000000e-15 5.717559e-10 1.000000e+00 2.842172e+08 1.780506e+02 6.415295e-09 
5.967288e+00 2.200000 5.799045e-10 1.000000e+00 1.000000e-15 6.500567e-10 1.000000e+00 2.587177e+08 1.728193e+02 6.892056e-09 
5.967288e+00 2.300000 6.231688e-10 1.000000e+00 1.000000e-15 7.347121e-10 1.000000e+00 2.364968e+08 1.679830e+02 7.379863e-09 
5.967288e+00 2.400000 6.676975e-10 1.000000e+00 1.000000e-15 8.260901e-10 1.000000e+00 2.169795e+08 1.634878e+02 7.879420e-09 
5.967288e+00 2.500000 7.133876e-10 1.000000e+00 1.000000e-15 9.242036e-10 1.000000e+00 1.997780e+08 1.593050e+02 8.389489e-09 
5.967288e+00 2.600000 7.602571e-10 1.000000e+00 1.000000e-15 1.029303e-09 1.000000e+00 1.845293e+08 1.553988e+02 8.910193e-09 
5.967288e+00 2.700000 8.082804e-10 1.000000e+00 1.000000e-15 1.141539e-09 1.000000e+00 1.709521e+08 1.517420e+02 9.441173e-09 
5.967288e+00 2.800000 8.574654e-10 1.000000e+00 1.000000e-15 1.261135e-09 1.000000e+00 1.588063e+08 1.483090e+02 9.982442e-09 
5.967288e+00 2.900000 9.078014e-10 1.000000e+00 1.000000e-15 1.388267e-09 1.000000e+00 1.478978e+08 1.450786e+02 1.053381e-08 
5.967288e+00 3.000000 9.592198e-10 1.000000e+00 1.000000e-15 1.522949e-09 1.000000e+00 1.380747e+08 1.420358e+02 1.109446e-08 
5.967288e+00 3.100000 9.878351e-10 1.000000e+00 1.000000e-15 1.599965e-09 1.000000e+00 1.331037e+08 1.404427e+02 1.140538e-08 
5.967288e+00 3.200000 1.040239e-09 1.000000e+00 1.000000e-15 1.744745e-09 1.000000e+00 1.247930e+08 1.376916e+02 1.197282e-08 
5.967288e+00 3.300000 1.093712e-09 1.000000e+00 1.000000e-15 1.897358e-09 1.000000e+00 1.172301e+08 1.350837e+02 1.254930e-08 
5.967288e+00 3.400000 1.148207e-09 1.000000e+00 1.000000e-15 2.057837e-09 1.000000e+00 1.103325e+08 1.326091e+02 1.313428e-08 
5.967288e+00 3.500000 1.203829e-09 1.000000e+00 1.000000e-15 2.226653e-09 1.000000e+00 1.040122e+08 1.302527e+02 1.372880e-08 
5.967288e+00 3.600000 1.260388e-09 1.000000e+00 1.000000e-15 2.403386e-09 1.000000e+00 9.822489e+07 1.280128e+02 1.433078e-08 
5.967288e+00 3.700000 1.318112e-09 1.000000e+00 1.000000e-15 2.588909e-09 1.000000e+00 9.289092e+07 1.258719e+02 1.494261e-08 
5.967288e+00 3.800000 1.376795e-09 1.000000e+00 1.000000e-15 2.782721e-09 1.000000e+00 8.798090e+07 1.238302e+02 1.556204e-08 
5.967288e+00 3.900000 1.436425e-09 1.000000e+00 1.000000e-15 2.984898e-09 1.000000e+00 8.345138e+07 1.218806e+02 1.618888e-08 
5.967288e+00 4.000000 1.497218e-09 1.000000e+00 1.000000e-15 3.196338e-09 1.000000e+00 7.924881e+07 1.200100e+02 1.682538e-08 
5.967288e+00 4.100000 1.558941e-09 1.000000e+00 1.000000e-15 3.416370e-09 1.000000e+00 7.535708e+07 1.182199e+02 1.746902e-08 
5.967288e+00 4.200000 1.621663e-09 1.000000e+00 1.000000e-15 3.645367e-09 1.000000e+00 7.174183e+07 1.165029e+02 1.812050e-08 
5.967288e+00 4.300000 1.685380e-09 1.000000e+00 1.000000e-15 3.883437e-09 1.000000e+00 6.837756e+07 1.148544e+02 1.877970e-08 
5.967288e+00 4.400000 1.750083e-09 1.000000e+00 1.000000e-15 4.130683e-09 1.000000e+00 6.524165e+07 1.132702e+02 1.944651e-08 
5.967288e+00 4.500000 1.815768e-09 1.000000e+00 1.000000e-15 4.387205e-09 1.000000e+00 6.231396e+07 1.117463e+02 2.012084e-08 
5.967288e+00 4.600000 1.882170e-09 1.000000e+00 1.000000e-15 4.652057e-09 1.000000e+00 5.958674e+07 1.102847e+02 2.079993e-08 
5.967288e+00 4.700000 1.950083e-09 1.000000e+00 1.000000e-15 4.928552e-09 1.000000e+00 5.701248e+07 1.088652e+02 2.149185e-08 
5.967288e+00 4.800000 2.018662e-09 1.000000e+00 1.000000e-15 5.213394e-09 1.000000e+00 5.460967e+07 1.075025e+02 2.218793e-08 
5.967288e+00 4.900000 2.087882e-09 1.000000e+00 1.000000e-15 5.506504e-09 1.000000e+00 5.236362e+07 1.061933e+02 2.288790e-08 
5.967288e+00 5.000000 2.158736e-09 1.000000e+00 1.000000e-15 5.812244e-09 1.000000e+00 5.023149e+07 1.049168e+02 2.360177e-08 
5.967288e+00 5.100000 2.230214e-09 1.000000e+00 1.000000e-15 6.126394e-09 1.000000e+00 4.823425e+07 1.036890e+02 2.431929e-08 
5.967288e+00 5.200000 2.302458e-09 1.000000e+00 1.000000e-15 6.449612e-09 1.000000e+00 4.635669e+07 1.025045e+02 2.504186e-08 
5.967288e+00 5.300000 2.375998e-09 1.000000e+00 1.000000e-15 6.784389e-09 1.000000e+00 4.457672e+07 1.013528e+02 2.577477e-08 
5.967288e+00 5.400000 2.450205e-09 1.000000e+00 1.000000e-15 7.127957e-09 1.000000e+00 4.290189e+07 1.002419e+02 2.651167e-08 
5.967288e+00 5.500000 2.525545e-09 1.000000e+00 1.000000e-15 7.482557e-09 1.000000e+00 4.131420e+07 9.916262e+01 2.725718e-08 
5.967288e+00 5.600000 2.601551e-09 1.000000e+00 1.000000e-15 7.846065e-09 1.000000e+00 3.981682e+07 9.812006e+01 2.800665e-08 
5.967288e+00 5.700000 2.678823e-09 1.000000e+00 1.000000e-15 8.221445e-09 1.000000e+00 3.839203e+07 9.710436e+01 2.876595e-08 
5.967288e+00 5.800000 2.756905e-09 1.000000e+00 1.000000e-15 8.606579e-09 1.000000e+00 3.704317e+07 9.612020e+01 2.953054e-08 
5.967288e+00 5.900000 2.835807e-09 1.000000e+00 1.000000e-15 9.001574e-09 1.000000e+00 3.576463e+07 9.516584e+01 3.030051e-08 
5.967288e+00 6.000000 2.915668e-09 1.000000e+00 1.000000e-15 9.407188e-09 1.000000e+00 3.454948e+07 9.423825e+01 3.107718e-08 
5.967288e+00 6.100000 2.922934e-09 1.000000e+00 1.000000e-15 9.444381e-09 1.000000e+00 3.444261e+07 9.415567e+01 3.114772e-08 
5.967288e+00 6.200000 3.002688e-09 1.000000e+00 1.000000e-15 9.855682e-09 1.000000e+00 3.330779e+07 9.326847e+01 3.192051e-08 
5.967288e+00 6.300000 3.083331e-09 1.000000e+00 1.000000e-15 1.027725e-08 1.000000e+00 3.222716e+07 9.240537e+01 3.269934e-08 
5.967288e+00 6.400000 3.164866e-09 1.000000e+00 1.000000e-15 1.070914e-08 1.000000e+00 3.119730e+07 9.156533e+01 3.348418e-08 
5.967288e+00 6.500000 3.247158e-09 1.000000e+00 1.000000e-15 1.115070e-08 1.000000e+00 3.021662e+07 9.074866e+01 3.427373e-08 
5.967288e+00 6.600000 3.330589e-09 1.000000e+00 1.000000e-15 1.160406e-08 1.000000e+00 2.927777e+07 8.995070e+01 3.507161e-08 
5.967288e+00 6.700000 3.414564e-09 1.000000e+00 1.000000e-15 1.206602e-08 1.000000e+00 2.838470e+07 8.917624e+01 3.587210e-08 
5.967288e+00 6.800000 3.499841e-09 1.000000e+00 1.000000e-15 1.254082e-08 1.000000e+00 2.752691e+07 8.841747e+01 3.668241e-08 
5.967288e+00 6.900000 3.585780e-09 1.000000e+00 1.000000e-15 1.302497e-08 1.000000e+00 2.670870e+07 8.767941e+01 3.749639e-08 
5.967288e+00 7.000000 3.672596e-09 1.000000e+00 1.000000e-15 1.351971e-08 1.000000e+00 2.592570e+07 8.695937e+01 3.831609e-08 
5.967288e+00 7.100000 3.760285e-09 1.000000e+00 1.000000e-15 1.402506e-08 1.000000e+00 2.517594e+07 8.625667e+01 3.914143e-08 
5.967288e+00 7.200000 3.848840e-09 1.000000e+00 1.000000e-15 1.454103e-08 1.000000e+00 2.445762e+07 8.557070e+01 3.997231e-08 
5.967288e+00 7.300000 3.938266e-09 1.000000e+00 1.000000e-15 1.506769e-08 1.000000e+00 2.376896e+07 8.490079e+01 4.080877e-08 
5.967288e+00 7.400000 4.028569e-09 1.000000e+00 1.000000e-15 1.560512e-08 1.000000e+00 2.310830e+07 8.424628e+01 4.165082e-08 
5.967288e+00 7.500000 4.119730e-09 1.000000e+00 1.000000e-15 1.615326e-08 1.000000e+00 2.247428e+07 8.360674e+01 4.249826e-08 
5.967288e+00 7.600000 4.211755e-09 1.000000e+00 1.000000e-15 1.671216e-08 1.000000e+00 2.186544e+07 8.298159e+01 4.335113e-08 
5.967288e+00 7.700000 4.304320e-09 1.000000e+00 1.000000e-15 1.727989e-08 1.000000e+00 2.128245e+07 8.237240e+01 4.420641e-08 
5.967288e+00 7.800000 4.398388e-09 1.000000e+00 1.000000e-15 1.786239e-08 1.000000e+00 2.071816e+07 8.177245e+01 4.507296e-08 
5.967288e+00 7.900000 4.492993e-09 1.000000e+00 1.000000e-15 1.845375e-08 1.000000e+00 2.017735e+07 8.118752e+01 4.594183e-08 
5.967288e+00 8.000000 4.588479e-09 1.000000e+00 1.000000e-15 1.905614e-08 1.000000e+00 1.965683e+07 8.061494e+01 4.681620e-08 
5.967288e+00 8.100000 4.684775e-09 1.000000e+00 1.000000e-15 1.966911e-08 1.000000e+00 1.915598e+07 8.005472e+01 4.769536e-08 
5.967288e+00 8.200000 4.781027e-09 1.000000e+00 1.000000e-15 2.028721e-08 1.000000e+00 1.867795e+07 7.951116e+01 4.857154e-08 
5.967288e+00 8.300000 4.879973e-09 1.000000e+00 1.000000e-15 2.092809e-08 1.000000e+00 1.820857e+07 7.896866e+01 4.946961e-08 
5.967288e+00 8.400000 4.977792e-09 1.000000e+00 1.000000e-15 2.156705e-08 1.000000e+00 1.776508e+07 7.844777e+01 5.035486e-08 
5.967288e+00 8.500000 5.078578e-09 1.000000e+00 1.000000e-15 2.223084e-08 1.000000e+00 1.732817e+07 7.792635e+01 5.126432e-08 
5.967288e+00 8.600000 5.177965e-09 1.000000e+00 1.000000e-15 2.289074e-08 1.000000e+00 1.691598e+07 7.742664e+01 5.215858e-08 
