# Energy [eV]  TOTAL [eV/s/eV]
1.040000e+01	2.221577e+55
1.047175e+01	2.214181e+55
1.054400e+01	2.206882e+55
1.061674e+01	2.199679e+55
1.068999e+01	2.192571e+55
1.076374e+01	2.185556e+55
1.083800e+01	2.178635e+55
1.091277e+01	2.171806e+55
1.098806e+01	2.165068e+55
1.106387e+01	2.158419e+55
1.114020e+01	2.151860e+55
1.121705e+01	2.145389e+55
1.129444e+01	2.139004e+55
1.137236e+01	2.132706e+55
1.145082e+01	2.126492e+55
1.152982e+01	2.120362e+55
1.160937e+01	2.114315e+55
1.168946e+01	2.108349e+55
1.177011e+01	2.102464e+55
1.185131e+01	2.096657e+55
1.193308e+01	2.090930e+55
1.201540e+01	2.085279e+55
1.209830e+01	2.079704e+55
1.218177e+01	2.074204e+55
1.226581e+01	2.068778e+55
1.235043e+01	2.063424e+55
1.243564e+01	2.058141e+55
1.252143e+01	2.052929e+55
1.260782e+01	2.047785e+55
1.269480e+01	2.042709e+55
1.278239e+01	2.037699e+55
1.287057e+01	2.032754e+55
1.295937e+01	2.027874e+55
1.304878e+01	2.023056e+55
1.313880e+01	2.018299e+55
1.322945e+01	2.013602e+55
1.332072e+01	2.008964e+55
1.341262e+01	2.004384e+55
1.350515e+01	1.999860e+55
1.359833e+01	1.995390e+55
1.369214e+01	1.990974e+55
1.378661e+01	1.986610e+55
1.388172e+01	1.982297e+55
1.397749e+01	1.978032e+55
1.407393e+01	1.973816e+55
1.417102e+01	1.969647e+55
1.426879e+01	1.965522e+55
1.436723e+01	1.961441e+55
1.446635e+01	1.957402e+55
1.456616e+01	1.953404e+55
1.466665e+01	1.949445e+55
1.476784e+01	1.945524e+55
1.486972e+01	1.941639e+55
1.497231e+01	1.937789e+55
1.507561e+01	1.933973e+55
1.517961e+01	1.930188e+55
1.528434e+01	1.926433e+55
1.538979e+01	1.922707e+55
1.549596e+01	1.919008e+55
1.560287e+01	1.915334e+55
1.571052e+01	1.911685e+55
1.581891e+01	1.908058e+55
1.592804e+01	1.904452e+55
1.603793e+01	1.900865e+55
1.614858e+01	1.897295e+55
1.625999e+01	1.893742e+55
1.637217e+01	1.890202e+55
1.648512e+01	1.886676e+55
1.659885e+01	1.883160e+55
1.671337e+01	1.879654e+55
1.682868e+01	1.876156e+55
1.694478e+01	1.872664e+55
1.706169e+01	1.869176e+55
1.717940e+01	1.865691e+55
1.729792e+01	1.862207e+55
1.741726e+01	1.858722e+55
1.753742e+01	1.855235e+55
1.765841e+01	1.851744e+55
1.778024e+01	1.848247e+55
1.790291e+01	1.844743e+55
1.802642e+01	1.841230e+55
1.815079e+01	1.837706e+55
1.827601e+01	1.834169e+55
1.840210e+01	1.830618e+55
1.852906e+01	1.827051e+55
1.865689e+01	1.823466e+55
1.878561e+01	1.819862e+55
1.891521e+01	1.816237e+55
1.904571e+01	1.812589e+55
1.917711e+01	1.808917e+55
1.930941e+01	1.805218e+55
1.944263e+01	1.801492e+55
1.957677e+01	1.797736e+55
1.971183e+01	1.793949e+55
1.984782e+01	1.790129e+55
1.998476e+01	1.786274e+55
2.012263e+01	1.782383e+55
2.026146e+01	1.778454e+55
2.040125e+01	1.774486e+55
2.054200e+01	1.770476e+55
2.068372e+01	1.766424e+55
2.082642e+01	1.762327e+55
2.097010e+01	1.758184e+55
2.111478e+01	1.753994e+55
2.126045e+01	1.749755e+55
2.140713e+01	1.745465e+55
2.155482e+01	1.741122e+55
2.170352e+01	1.736726e+55
2.185326e+01	1.732275e+55
2.200403e+01	1.727767e+55
2.215584e+01	1.723202e+55
2.230869e+01	1.718576e+55
2.246260e+01	1.713890e+55
2.261757e+01	1.709141e+55
2.277361e+01	1.704328e+55
2.293073e+01	1.699451e+55
2.308893e+01	1.694507e+55
2.324822e+01	1.689495e+55
2.340862e+01	1.684415e+55
2.357011e+01	1.679265e+55
2.373273e+01	1.674043e+55
2.389646e+01	1.668749e+55
2.406133e+01	1.663381e+55
2.422733e+01	1.657938e+55
2.439447e+01	1.652420e+55
2.456277e+01	1.646825e+55
2.473224e+01	1.641152e+55
2.490287e+01	1.635401e+55
2.507467e+01	1.629570e+55
2.524767e+01	1.623659e+55
2.542185e+01	1.617666e+55
2.559724e+01	1.611591e+55
2.577384e+01	1.605434e+55
2.595165e+01	1.599193e+55
2.613070e+01	1.592868e+55
2.631098e+01	1.586458e+55
2.649250e+01	1.579962e+55
2.667527e+01	1.573381e+55
2.685931e+01	1.566714e+55
2.704461e+01	1.559960e+55
2.723120e+01	1.553119e+55
2.741907e+01	1.546190e+55
2.760823e+01	1.539174e+55
2.779870e+01	1.532070e+55
2.799049e+01	1.524878e+55
2.818360e+01	1.517598e+55
2.837804e+01	1.510230e+55
2.857382e+01	1.502773e+55
2.877096e+01	1.495229e+55
2.896945e+01	1.487596e+55
2.916932e+01	1.479876e+55
2.937056e+01	1.472068e+55
2.957319e+01	1.464173e+55
2.977722e+01	1.456191e+55
2.998265e+01	1.448123e+55
3.018951e+01	1.439968e+55
3.039779e+01	1.431729e+55
3.060750e+01	1.423404e+55
3.081867e+01	1.414995e+55
3.103129e+01	1.406502e+55
3.124538e+01	1.397927e+55
3.146094e+01	1.389270e+55
3.167799e+01	1.380532e+55
3.189654e+01	1.371714e+55
3.211660e+01	1.362816e+55
3.233818e+01	1.353841e+55
3.256128e+01	1.344789e+55
3.278592e+01	1.335661e+55
3.301212e+01	1.326459e+55
3.323987e+01	1.317184e+55
3.346920e+01	1.307837e+55
3.370010e+01	1.298420e+55
3.393260e+01	1.288934e+55
3.416671e+01	1.279381e+55
3.440243e+01	1.269762e+55
3.463977e+01	1.260079e+55
3.487876e+01	1.250334e+55
3.511939e+01	1.240528e+55
3.536168e+01	1.230664e+55
3.560564e+01	1.220743e+55
3.585129e+01	1.210767e+55
3.609863e+01	1.200738e+55
3.634768e+01	1.190658e+55
3.659845e+01	1.180529e+55
3.685094e+01	1.170353e+55
3.710518e+01	1.160133e+55
3.736117e+01	1.149871e+55
3.761893e+01	1.139568e+55
3.787847e+01	1.129227e+55
3.813980e+01	1.118851e+55
3.840293e+01	1.108442e+55
3.866787e+01	1.098002e+55
3.893465e+01	1.087534e+55
3.920326e+01	1.077040e+55
3.947373e+01	1.066522e+55
3.974606e+01	1.055984e+55
4.002027e+01	1.045427e+55
4.029638e+01	1.034854e+55
4.057439e+01	1.024268e+55
4.085431e+01	1.013672e+55
4.113617e+01	1.003068e+55
4.141997e+01	9.924587e+54
4.170573e+01	9.818467e+54
4.199347e+01	9.712348e+54
4.228318e+01	9.606256e+54
4.257490e+01	9.500219e+54
4.286863e+01	9.394264e+54
4.316438e+01	9.288418e+54
4.346218e+01	9.182707e+54
4.376203e+01	9.077159e+54
4.406395e+01	8.971801e+54
4.436795e+01	8.866660e+54
4.467405e+01	8.761762e+54
4.498226e+01	8.657134e+54
4.529259e+01	8.552804e+54
4.560507e+01	8.448796e+54
4.591971e+01	8.345138e+54
4.623651e+01	8.241856e+54
4.655550e+01	8.138975e+54
4.687669e+01	8.036522e+54
4.720010e+01	7.934521e+54
4.752574e+01	7.832997e+54
4.785362e+01	7.731976e+54
4.818377e+01	7.631481e+54
4.851619e+01	7.531537e+54
4.885091e+01	7.432168e+54
4.918794e+01	7.333396e+54
4.952729e+01	7.235245e+54
4.986899e+01	7.137736e+54
5.021304e+01	7.040893e+54
5.055946e+01	6.944735e+54
5.090828e+01	6.849286e+54
5.125950e+01	6.754564e+54
5.161314e+01	6.660590e+54
5.196923e+01	6.567383e+54
5.232777e+01	6.474962e+54
5.268878e+01	6.383346e+54
5.305229e+01	6.292552e+54
5.341830e+01	6.202597e+54
5.378684e+01	6.113497e+54
5.415792e+01	6.025270e+54
5.453156e+01	5.937928e+54
5.490778e+01	5.851489e+54
5.528659e+01	5.765964e+54
5.566802e+01	5.681368e+54
5.605208e+01	5.597712e+54
5.643879e+01	5.515010e+54
5.682817e+01	5.433272e+54
5.722023e+01	5.352508e+54
5.761500e+01	5.272729e+54
5.801249e+01	5.193943e+54
5.841272e+01	5.116158e+54
5.881572e+01	5.039384e+54
5.922149e+01	4.963626e+54
5.963007e+01	4.888890e+54
6.004146e+01	4.815183e+54
6.045569e+01	4.742509e+54
6.087278e+01	4.670873e+54
6.129275e+01	4.600277e+54
6.171562e+01	4.530725e+54
6.214140e+01	4.462219e+54
6.257012e+01	4.394759e+54
6.300180e+01	4.328348e+54
6.343645e+01	4.262984e+54
6.387411e+01	4.198667e+54
6.431478e+01	4.135397e+54
6.475849e+01	4.073170e+54
6.520527e+01	4.011985e+54
6.565513e+01	3.951838e+54
6.610809e+01	3.892726e+54
6.656417e+01	3.834644e+54
6.702341e+01	3.777588e+54
6.748581e+01	3.721551e+54
6.795140e+01	3.666528e+54
6.842020e+01	3.612512e+54
6.889224e+01	3.559496e+54
6.936753e+01	3.507473e+54
6.984611e+01	3.456435e+54
7.032798e+01	3.406372e+54
7.081318e+01	3.357276e+54
7.130173e+01	3.309137e+54
7.179365e+01	3.261946e+54
7.228896e+01	3.215692e+54
7.278769e+01	3.170365e+54
7.328986e+01	3.125953e+54
7.379549e+01	3.082445e+54
7.430461e+01	3.039830e+54
7.481725e+01	2.998095e+54
7.533342e+01	2.957229e+54
7.585315e+01	2.917218e+54
7.637647e+01	2.878051e+54
7.690340e+01	2.839713e+54
7.743397e+01	2.802192e+54
7.796819e+01	2.765474e+54
7.850610e+01	2.729546e+54
7.904772e+01	2.694394e+54
7.959308e+01	2.660003e+54
8.014220e+01	2.626361e+54
8.069511e+01	2.593453e+54
8.125183e+01	2.561265e+54
8.181240e+01	2.529782e+54
8.237683e+01	2.498991e+54
8.294516e+01	2.468876e+54
8.351740e+01	2.439425e+54
8.409360e+01	2.410621e+54
8.467377e+01	2.382452e+54
8.525794e+01	2.354903e+54
8.584614e+01	2.327959e+54
8.643840e+01	2.301606e+54
8.703475e+01	2.275832e+54
8.763521e+01	2.250620e+54
8.823982e+01	2.225958e+54
8.884859e+01	2.201832e+54
8.946157e+01	2.178228e+54
9.007877e+01	2.155132e+54
9.070024e+01	2.132532e+54
9.132599e+01	2.110415e+54
9.195605e+01	2.088766e+54
9.259047e+01	2.067573e+54
9.322926e+01	2.046824e+54
9.387245e+01	2.026507e+54
